,GSM997630,GSM997631,GSM997632,GSM997633,GSM997634,GSM997635
6566,9.998483752,10.13334895,10.28418683,10.35413599,10.24065274,9.762847849
9056,9.840531288,8.096365857,9.751392457,9.270930175,8.856068329,8.379688689
136332,3.620754583,3.60391945,3.296575404,3.6396521689999997,3.422166068,3.483585602
1836,9.056466235,9.023669897000001,8.789327764,8.540702721,8.801217568,8.312955173999999
25769,4.746121415,4.303044472,4.917475713,4.5318462330000004,4.439226093,4.639874561
114,4.242564085,4.24219192,4.333469356,4.26171183,4.3459639469999995,4.3604088469999995
7363,3.094419714,2.479602018,3.0513184410000003,2.954033851,2.952117602,3.037218638
132,7.790357096,7.202684316,7.822223534,7.433549177000001,7.296859978,7.055221228
1633,8.394831144,7.642397851,8.452573374,7.888037715,7.781039211,7.1064323929999995
9154,4.491791801000001,4.184373935,3.680891433,3.71438482,3.5100944419999998,4.19563048
7381,11.14941048,11.4305389,11.57403721,11.21047383,11.24187013,11.40014283
9791,9.644989218,9.79947547,9.806099315,9.449450001,9.896770867999999,9.700522101
80201,5.344741332,5.238865658,4.65585083,5.652779122999999,6.562627005,5.771513556
3098,8.92169328,8.672132388,9.004433443,8.516438718,9.037287588,8.806798463
1339,4.699655298,4.366079538,4.708065135,4.450650341,4.290932553999999,4.547685631
2585,8.213178767999999,8.714758157999999,7.88810816,7.53219347,6.825224548,7.424956179
93010,7.725742144,7.806000743999999,8.036218331,7.890722517,7.887306787999999,7.939712274
5147,7.088544092,6.685773022999999,6.871468807,6.739799402,6.399563667000001,6.5596219179999995
23057,4.419186473,6.057060811,4.757120985,5.424527922999999,5.169453098,5.780681904
491,6.082522746,7.3081609610000005,5.080685263,6.470757142999999,6.940525426000001,7.064378196
6529,3.53766942,3.253580124,3.635536513,3.2285515910000004,3.413025972,3.187382255
1376,7.075972032,7.388940376,7.39789026,7.207753192999999,7.996084304,7.436180628
6483,7.161689217,6.949865624,6.929479145,6.853216144,6.588583372,6.890294358999999
197258,6.636540279,6.806112832999999,6.363583455,6.274632296,6.418515545,6.6572536829999995
9162,3.4736420910000003,3.091344253,3.492714155,3.2920132210000004,3.4210192010000005,3.768989855
10568,5.527064854,6.437572362999999,5.625619467999999,7.820888996,8.213951281,7.241141401
55229,6.539570656,6.714738985,6.008567281,6.478606113,6.9462746189999995,6.692918087000001
5051,5.180295678999999,4.444110211,5.0258707000000005,5.206307894,5.128001408,5.142348825
2134,4.011284316,3.918908824,4.378939432,4.449439541,4.4098063,4.557433579
79623,7.523047742999999,7.672475144,7.434863008,7.497545371,9.207206921000001,9.516816967999999
3242,3.5272631189999997,3.924714396,4.4981676760000004,4.02090011,3.635599648,4.291939718
7498,6.291722726000001,6.064946319,6.126404754,6.471849964,6.233909843999999,6.527624541000001
64849,6.19176042,5.985588612999999,5.662956116,5.787147552,5.943205592000001,5.726478032
23382,7.11696874,7.688269322999999,7.669706282000001,7.660130204,7.696681094,7.510241564
9334,8.965063436,9.627841203,8.939114836,9.299375364,10.34517238,9.018854881000001
5207,5.163616069,4.903832056000001,4.87891405,5.34114439,4.596174924,5.163293987
212,7.539681859,5.43312529,10.3074595,6.953907157000001,4.375849238,6.4937624320000005
137964,7.861467202999999,8.268319061,7.827680147000001,8.119914084,8.767622866,8.475681948
64600,3.679158899,3.020872567,3.293909887,3.46518831,3.2835354389999996,3.496250191
978,5.254695334,4.353845405,4.7231418960000005,4.748615878,4.519633573,4.375059131
8703,6.9308168960000005,7.143230612000001,7.173495474,7.226161635,7.5605301670000005,7.495275102999999
4720,9.725721972,10.0450576,9.989232133,9.784396432000001,10.56590892,10.14320012
115584,5.5140715060000005,4.761061806,5.463230185,5.054443141,5.024918379,5.098722498
79053,9.048164451,8.961439335,9.136969144,8.491425991,9.758410443999999,9.347158722
8867,7.497830805,7.443845777999999,7.125238662,7.693690712,6.666713139,6.551087415
2618,8.199265271,9.091079175,8.937905166,8.528949034,7.682328688999999,7.785615855
516,9.330178567,8.90712421,9.238598727000001,9.069211087000001,9.156611627,9.357100655
873,6.030337982000001,5.698022103,6.3018547929999995,6.1475470229999996,6.20172835,6.061962304
3141,5.324735882,5.468561434,5.378010272999999,5.603917099999999,5.441335649,5.309460266
3099,5.839747779,5.565081548999999,5.367885752,5.9900965170000005,6.418986381,4.181121471
8659,6.023906022999999,5.246904343,5.956564756000001,5.871105547999999,5.230190868,5.615846221
131669,3.523343043,3.3042076469999997,3.478825282,3.361527105,3.409823457,3.591303859
9114,7.982181667000001,7.563546855,8.160867433,7.933355706,8.509653432999999,8.10550018
4882,6.407351307000001,5.850559831,6.736001099,7.099416199,7.1996191,6.782999936
10020,6.597184007,7.565640723,7.282019742999999,7.280891008999999,7.268845718,7.42611023
54020,5.463695067000001,5.160766477,5.259470662,5.20343908,5.461490116,5.414149846
5152,4.204883508,3.696213675,3.87602662,3.666814753,3.934402755,4.404894948
4731,6.811521172999999,7.129420625,7.4112640889999994,7.057858400000001,7.315010856000001,7.091116102999999
8566,9.326702037999999,10.43114504,9.674040691,9.864311128999999,10.46804312,10.29523168
2539,5.431369152,5.567833137999999,5.311790093,5.2603760930000005,5.345151176,5.865922858999999
56894,7.972939106,7.489818034,7.782889715,7.44288834,7.787917988999999,7.551281246
10841,5.8831221320000004,5.969246987000001,5.776824489,6.004510777999999,5.9146294710000005,6.0901359610000005
4047,8.623343357000001,8.235952897999999,8.941641293,8.499061463,8.153286223,7.9380427529999995
11182,5.08773108,4.527943435,4.211294457,4.419143124,4.1796666369999995,3.872522004
112724,7.863091423999999,7.644769028,8.352913494,7.990335175,8.365132737,8.369301905
125965,4.636203688,4.41201877,4.944575264,5.147896477,5.053646541,4.880885941
80308,5.939198729,6.160836941,6.31107878,6.16253774,6.039816852,6.239788086
2224,8.082425574,8.026090646,8.587869399,8.847766464,9.182759172,8.609919215
1576,5.504008333,5.3706572139999995,5.717583127,5.3518883960000005,5.58719818,5.695080982
1551,5.696597463,5.5840988320000005,5.763466281,5.419832977,5.520811688999999,5.602984642999999
1584,3.696793387,3.61022255,3.368111419,3.225161494,3.240779203,3.4490962639999996
3101,6.794159521,6.133054174,6.595822795,5.784231672000001,5.857594965,5.68923443
11282,6.067373012000001,6.14325325,6.195975367999999,6.70801134,6.838787357999999,6.773140851
5130,9.088631164,8.84859838,8.735572546,8.644032989,9.115933162000001,9.057574544
622,5.284633772,5.354220035,5.148055858,5.790847436,5.686294922,5.738681365
1346,7.162093047000001,7.038182642000001,6.612097524,5.898872032000001,4.867313177,7.586947225
51,7.60069731,7.0737103370000005,7.692601258,7.5252759870000006,8.085722748,7.264048627999999
162417,4.859797063,4.4495398580000005,4.716733935,4.605772126000001,4.525394031,4.517028028
113026,6.178600846,5.908140702000001,6.546220721,6.758426836,6.022814295,6.300100934
362,4.706914813,4.56756899,4.926150589,4.596520498,4.210997593,5.024991671
117283,4.707336228,5.157204394,4.802423763999999,5.129755506,5.199870312,4.771264705
246,7.5521231879999995,6.924972026,6.818114088,6.691917599999999,4.342603522,5.113738781
64711,3.903662123,3.8927437589999996,3.983725546,3.6256508289999996,3.396354953,3.8053214160000004
51005,5.667531645,5.332534948,5.665654693,5.609548258999999,5.622833116,5.623310704
115,8.37567685,8.70974827,8.224667642,8.028916944,8.108450292999999,8.272936419
80150,6.219831127000001,7.31049775,6.195037768,6.74707078,6.774574106,6.418531902000001
51727,10.31767913,10.14092,10.33262433,9.953399942,9.916634735,9.817435837
6512,5.739094389,4.966187666000001,5.340512945,5.343241114,5.38748794,5.542329955
8613,8.463663899,8.396909257999999,8.142372114,8.309923661000001,8.099150601,8.195949693
205,9.963275376,9.597104645,10.14084131,10.0742397,9.746926258,9.045852325
249,4.469013583,4.065574922,4.45158865,4.550703458,4.226851115,4.603733135
178,8.961963021,9.786942811,9.737859653,9.64776286,9.455004852,9.048204072999999
2135,8.458259555,9.023763151,8.937077932000001,9.123529586,8.830098965,8.574209312999999
28982,7.542112163,8.304221811,7.844788413,7.923270818,8.668391008,7.538918135
10380,7.027571331,7.370020593,6.886634602000001,6.927834547000001,6.8147154070000004,6.637203365
51205,7.956715487,7.473370845,8.501476101,8.334926349,7.845964846,8.426774449
23498,5.575615926,5.3794673920000005,5.640363806,5.285999992,5.556568899,5.769651755
130367,8.692288487,8.389649803,8.240680236000001,8.899825898,8.550144908,7.9038834510000004
27306,6.7260107410000005,4.496640488,5.944964519,4.715735658,4.69904091,4.101832086
5161,4.108153798,3.6752407999999996,4.045818176,3.933085735,4.25300926,3.8351472460000005
132789,6.305147256000001,6.46933487,6.694565588,6.554542139,5.75698144,5.7370415679999995
250,3.841812548,4.039132277,3.595159532,3.6836544,3.701141215,3.795473799
251,5.472747451,5.012655103999999,5.065246017,4.8817171539999995,4.819247924,5.253459748
248,4.301575194,3.843755241,4.373914826,3.988822955,3.592492043,3.926764377
10654,6.374118192999999,6.381515855,6.549098592999999,6.091415352,6.726846852,6.740507462999999
476,10.10347247,10.40011717,10.20188331,10.61741375,11.30861958,10.99176522
6565,4.734128753,4.85963834,5.586954995,8.222082397000001,8.264730059,7.478213214
8802,10.98277104,11.00455697,11.21195041,10.92941169,10.98458792,10.95787394
6514,2.629268394,2.729051839,2.580041193,2.569344805,2.527830457,2.5206520130000003
2168,2.94961687,3.0168322080000003,3.082556649,3.114654023,2.910560862,2.8180927430000002
1040,6.578019481,7.528340823,7.296959941,7.031632946,7.333163305,8.008415867
213,2.719927082,3.0135559180000002,3.136934913,2.7619916160000004,2.858182537,2.80892938
8833,7.6483931510000005,8.454055201000001,7.714925178,7.39908873,7.862305496,7.518718024
441024,5.203159839,6.2832770920000005,5.810633025,5.505968607000001,5.340427057,5.219989609
2992,10.38614547,10.32360473,10.70797149,10.03015369,10.13205706,9.996241342000001
54716,4.345010677,3.836130344,4.2657312119999995,4.616465057,4.34109806,4.319864901
349565,6.670783134,7.0761375,6.5959416,6.750114493,6.597920877999999,7.405695925
6184,8.005911027,8.542880124,8.343203155,8.184701964,9.012116024,8.732184571
7086,8.180531495,7.835770032,7.823498402999999,7.6825118020000005,7.95253538,7.9580053589999995
54965,5.632404407999999,6.2335194629999995,6.17347336,6.37780845,6.3326296,5.909960955
56898,7.075380135,7.431053725,7.622270601,7.595338612000001,6.692379408,6.836485886
64850,3.694482792,3.169907471,4.988855088999999,5.247635401,4.025847337,3.45448841
9348,4.157445755,3.5687463630000003,3.9399783160000004,3.9359900139999997,3.929266671,4.217459611000001
2982,5.797327654,6.082375777,6.428012606,4.967005878999999,5.739827632000001,5.796116078
4724,7.862011259,8.064251917,8.224726496,7.610656556,7.680169875,8.36122932
84340,7.595884081,8.094276181,7.951243237999999,7.884317309,7.568062546,7.550475892000001
23305,2.8831167289999997,2.9032349060000002,3.0318023469999997,3.1552342889999996,3.151945889,2.527522506
27089,9.212000708,8.97575099,9.200961376,8.998313029,9.246155805,9.141723553
55568,6.8443047329999995,8.183187163,7.230383147,7.1407239670000004,7.32121647,7.450607066
26266,4.907651389,4.907947148,4.805951873,4.858457477,4.648481397,4.799447519
5224,3.707414753,4.246053104,4.264580191,3.9321456610000003,3.7781069210000005,3.942008612
107,5.566126672999999,5.412331652000001,5.652407799,5.540740648,5.3848676310000005,5.55007087
4846,4.045615013,3.7325271669999998,3.7836237410000004,3.83164469,3.594502143,3.810315698
761,3.389891562,4.364195388,3.9785836139999997,4.644863123,5.825506098,3.0897476000000004
6522,6.91670849,7.238170842000001,6.68540434,7.34516951,7.709409700000001,7.02382815
501,5.020255218,5.089540475,5.16697218,5.311961943,5.067840264,5.306067981
1345,10.28257435,10.69341757,10.86303448,10.63969899,11.05450517,10.86996371
318,7.035432033999999,7.040083183999999,7.035494224,7.090961087999999,6.420137003,7.114414553
19,7.246801027,6.476377957,7.267835732999999,5.896481466,6.062546582,6.159346397999999
2395,3.898528895,4.594816194,4.191164008,4.025753736,4.116774498,4.4148553360000005
216,7.930523832,8.674292814,8.379428946,8.58051658,9.939444987,9.679271161
2203,9.65250389,6.895562077,8.404697927,7.145958743,7.803558053,7.189561299
5277,5.221629361000001,5.616710395,5.085339329,5.003229741,5.772834542999999,4.4318865039999995
4712,10.53006692,10.26770262,10.57555506,10.35650691,10.62248867,10.63062625
84720,5.483402878,5.880700009,5.9484074,6.131967826,6.588948835,6.493041081
84889,4.401113028,4.592621542,3.8541512310000003,4.277752122,4.351338746000001,4.5613892410000005
2350,9.523573407999999,7.555318139,8.841342686,8.056348758,8.231806606000001,7.621438779
3636,6.605841106000001,6.68623166,6.83281919,6.944883894,6.896489482000001,7.1218822489999996
11164,9.412003893,9.059480016,9.576938746,9.385669202999999,9.453442512,9.098836985
509,11.6392875,11.82443968,11.95452276,11.40475304,11.64865408,11.34463276
118881,6.988937118,6.953112391,7.573484502,7.078687893,7.267198233999999,7.367553578
6571,3.518684496,3.1702026639999996,3.3684306810000004,3.676187286,3.43790085,3.7120381360000003
10935,10.53713006,10.94411293,10.89514322,10.54609833,11.03350635,10.54877393
3251,9.101920315,9.04014441,9.190158339,8.532185618,9.334430998,8.284548479
9152,4.855244987,4.85079583,4.833594732,4.711103934,4.556940445,4.766343406
3990,4.249768468,4.304972128999999,4.080933407,4.37288729,4.4818860030000005,4.619760532
84706,5.466602231,5.329761373999999,5.569860884,5.592673662,6.403926596,5.931235581
4714,10.91118747,11.28430776,11.2915974,10.66405324,11.13826397,11.10743629
1152,6.183607007999999,6.49732088,6.190926127999999,5.244656564,6.005069555,6.538563831
374569,4.580753209,4.375165456,4.836765565,4.629279891,4.500653945,4.79555361
8879,8.998136618,9.904301333,9.614400846,9.815539625,10.46851518,10.34090182
5092,6.904408302,7.029934387000001,6.941968596000001,6.845056923,7.4917615060000005,7.410768872999999
6609,6.188107211,6.612580179,5.804649966,6.07739716,5.959171481,6.375894289
1200,12.17362264,12.16297732,12.06069025,11.89399301,12.112698199999999,11.88113881
80168,4.586426332,4.650249457,4.277879639,4.591264167,4.182337223,4.404693902
3419,6.869226189,7.047361451,6.901117655,6.840766416,6.78124722,6.061517564
7084,8.24641946,8.39614649,8.417387149,8.030113887999999,7.827090925,8.593708048
90701,8.139999274,8.409742977999999,8.706924882000001,8.393139134,8.809022157000001,8.253754361
4837,10.92762831,10.42324912,11.14143805,11.65273379,11.19847481,8.706258836
116285,3.7866620889999996,3.3507826130000002,3.509812192,3.751890224,3.580710392,3.613198502
3948,4.362880344,4.654057875,4.111426999,3.977857849,4.222585312,4.404831078
160287,4.762983126,5.035499017,4.466382724,5.15200813,4.6388649939999995,4.796943896
197257,3.7905697210000002,3.636011158,3.748640201,3.781454379,3.62924001,3.790094585
290,5.850098247000001,4.414063668,5.040081828,4.585560223,3.964215967,3.922052709
79837,9.051854557999999,9.301859855,9.340835031000001,9.214242166,9.75207851,9.410451157999999
10999,5.597781802999999,5.6522290129999995,5.612542137999999,5.431129007000001,5.76869956,5.7578748179999995
57171,7.201982335,6.725819463,7.142457793999999,7.005500556,7.247331885,7.44685425
54578,3.723556223,3.6644661480000003,3.521117353,3.396890284,3.529684296,3.4723151619999997
10229,5.930753431,6.385619651,6.142624852999999,7.0077261779999995,7.485460566,6.813713747
64772,8.12557238,8.274644268,8.683097881,8.274483153,8.191301461,8.45545862
10632,11.01153997,10.98528466,10.88812097,10.53199148,11.06389845,11.0962962
10449,6.644295655,7.287683965,6.574251048,6.87759958,6.374829701,6.910813797
6240,8.509630481,8.549042916,8.637752125,9.005889902,8.802508228999999,8.821240991
762,4.188823181,4.389290425,4.1988660939999995,4.386270753,4.277459751,4.39066781
2879,9.960411076,9.706609623,9.954344042,9.552349236,9.087144909,9.819898337
4597,4.914117176,5.04008231,4.779538275,4.696662421,4.29771648,4.910332792
359,6.127589448999999,5.907795534,5.933275336,6.089990564,5.8651289989999995,6.270232093
2819,5.688666734,5.383330185,5.659863492,5.101657128,4.876684218,5.263687086
2875,5.06441451,4.773972315,5.308953127,5.056636286,5.262139885,5.146982704
124935,5.691169068,5.550732472000001,5.432901806,5.820316753999999,5.922238504,5.829861798
124975,4.790360615,4.869195583,4.723155298,5.062669079,5.925526325,5.884117221
8435,4.077336681,3.630619208,4.100100352,3.885981026,4.231761496,3.891008756
4723,9.086866907000001,9.38907193,9.384832561,9.322292597,9.848183665,9.919265177
7001,10.41583538,11.14558932,10.69419808,10.69160784,10.85966903,11.07089793
10476,8.690092725,8.399507392,8.385724854,8.32881038,8.59590192,8.38328889
7083,6.651998815,5.958499047999999,6.389916716,6.491390568,6.423849092,6.475037045
1581,2.632801074,3.002530338,2.8081424110000004,2.748485845,2.7674777089999996,2.7565788430000002
1632,7.632140801,7.458217798,8.143885043,7.827684446,7.864186713,7.954078547999999
2495,11.88867224,11.95825996,12.28870912,11.24384839,11.97896389,12.180895300000001
6520,7.461738402000001,7.122357688999999,7.214102339,7.589538386,7.8737463089999995,7.764488834
956,4.874326905,5.118359234,4.455801565,4.723906718,5.143683112,5.099659668999999
5049,10.40815,10.92066815,10.50377216,10.22315501,10.88779197,10.59416711
132158,5.520166225,5.044254519,5.437463435,5.338366477,4.9658729919999995,5.508025397000001
4247,7.599674131,7.731122363,7.654417585,7.963515751,8.162300986,7.0949558989999995
5162,11.07770206,11.28547133,11.57381719,11.19624736,11.1778507,11.23377047
8309,7.208827808,7.648813858,7.089616219,7.230751188999999,7.559437186,8.06903891
123099,4.373383663,4.573578532,4.2603142069999995,4.302787394,4.0669917280000005,4.432976429
1841,7.190307317,7.359476637999999,7.257425896,7.030767127000001,6.738498585,7.385754555
6575,4.979916076,5.565731584,5.148829683,4.955583431,5.084830606000001,4.969354903999999
4725,11.17710557,11.84333893,11.63732616,11.43898106,11.64832425,11.89081318
10768,9.602213359,9.745574616,9.871278236,9.803668859,9.99195054,9.761260648
766,5.147708336,5.1255978230000006,5.587774285,5.439231917000001,5.418917271000001,5.540862155
4144,10.04735259,10.14241198,9.989225355,9.926364596,10.30850203,9.785314307
3635,6.546195289,6.240706529,6.188971039,5.375281939,5.693544279,5.817240249
521,10.24115857,10.55035626,10.33795875,10.02924326,9.909781302999999,10.45957173
293,11.77330002,12.07837624,12.01793177,11.80095861,12.11204661,12.06093993
126129,4.580702675,4.099791566,4.213687465,4.990853075,4.479995583,4.393567171
11238,5.3442172889999995,5.182688433,5.478128632000001,5.346424086,5.081978437,5.307689475
8706,6.183154227,7.654300305,6.929372912000001,7.76767907,7.847452145,7.543803129
55276,10.07897063,9.853724997999999,10.52751546,10.82696226,10.68901416,9.062312353
9197,8.786903548,8.606397926,8.533286725,8.900240208,8.943511447,7.9841587270000005
4881,7.126571032999999,8.007286085,6.925332132,7.698285245,7.943586087000001,7.79346513
10555,7.082326817999999,7.022602312,7.259729287000001,6.782129656,6.862492131000001,7.261628403
2194,5.9699608379999995,6.146657378,6.081017789,6.4398041379999995,6.29932807,6.424325905
51181,6.98561372,6.9124964239999995,6.940085344,6.828965976,7.018134725,7.062857127999999
7360,11.583016800000001,11.92733947,11.80204804,11.4324041,11.715475099999999,11.32877153
686,5.910307702999999,5.714192578,5.7372263729999995,5.967171371,5.871346513,5.797368302000001
55454,9.26403853,9.5154079,10.10973242,9.740795044,9.335203738999999,8.919078472
2990,10.5984095,10.4601985,10.53538247,10.02224359,10.51802629,10.35162535
140838,7.229205904,7.78138199,7.955669897999999,7.477933375,8.151705129,7.414259982999999
2720,9.528117824,8.883123814,9.183198782,8.902382882000001,9.227250972,9.244966519
10678,9.024738716,9.494142766,8.87250071,8.957991601,9.47378025,8.313201977
7779,9.894047037,11.34330915,10.65951276,10.83720214,11.20254379,10.5934007
9963,4.230132069,4.468441407,4.281246306,4.121110692,4.270903915,4.3557751080000005
53343,8.809723717999999,9.262240769,9.237569899,9.145065558999999,9.795732583,9.10624753
170712,3.052594595,2.7525239360000002,2.913733016,2.861002149,2.737473801,3.0393763060000003
79071,5.958309241,6.719242922,6.956310969,6.855966515,7.263099463,5.9288879329999995
5209,8.317690687,8.429122737,8.018353281,7.407735066,8.614680891,8.560940115
98,6.469093207,6.790097637000001,6.4057902879999995,6.392982916,6.187608557000001,5.932424381000001
195814,2.99227991,2.7610304130000003,3.578092967,2.786553605,2.424251194,3.0953019339999996
1056,3.926132216,4.238899922,4.077006811,4.244029772,4.121001312,4.436986051
5319,4.010614359,4.954800762,3.6799616189999997,3.733051666,3.416214071,4.139221721
4696,8.714736912000001,8.848171781,8.681369004,8.492894541,8.794684744,9.023456626
5232,3.569003415,3.323934093,3.446375312,3.580174758,3.611975662,3.5333484019999997
3037,3.958842515,3.582259904,4.051819218,2.7623315789999996,4.085924829,3.82988562
90161,5.7689578379999995,7.702920043,7.203162195,7.514124281,8.082361013,7.273130747000001
2525,4.894321058,4.694580462,4.797169135,4.754114689,4.715530637,4.8208418889999995
64080,7.205203329,7.533918835,7.596302499,7.108569108999999,8.198670879,7.83958929
2548,6.90258914,7.033839746,6.796976028,6.676600143,6.891706511000001,7.0841506139999995
124583,8.942041272,8.465562133999999,8.834566122,9.295749374,9.705346502000001,9.307887216000001
50515,7.988822121,7.030221253,6.914631537000001,7.5026362010000005,7.215332804,6.8657119170000005
27115,8.797444556,9.369821237,8.207904436,9.054003436,9.10382738,9.760285375
2110,6.141704702999999,6.445778001,6.187963425,6.515148151,6.278940755,5.88938449
2243,4.655740188,4.202257816,4.51737728,4.431418412,3.77783765,4.112723241
51523,7.831471454,7.632288115,7.938701987999999,7.5105303370000005,8.692506199,7.660210823
5293,7.513341341,7.454972556,7.525051655,7.5707680889999995,7.4483605,7.276102627999999
5053,3.147503463,2.777301825,3.0308317010000003,2.97660049,3.036609977,3.040315995
2628,8.082179545,9.559413049,7.945313989,6.499366385,8.508955174,9.757539635
1503,6.434473277,6.341865443,6.412953166,6.327286637,7.6673676539999995,5.962234884
6241,6.714294132999999,6.302608799,5.669629404,6.816809973,8.127660357,5.781634075
5728,11.23252609,11.88815313,11.92195416,11.36141367,11.25638531,11.40944907
361,3.088549847,3.092341115,2.8003247289999997,3.291302925,2.8360136889999996,3.280396319
92483,3.312246552,3.2732885589999996,3.70290164,3.721895553,3.390094866,3.3203082389999996
10201,5.741210651,5.394434821,5.826902499,5.726902305,5.968424992999999,5.6306950879999995
1798,7.475165925,6.729093851,7.1202628820000005,7.351509592,7.487306594,7.214064986
682,7.5930015420000005,7.639904126,7.658757699,7.010394972,7.7787755579999995,8.418762393
55304,3.707414753,3.815015137,4.1702163919999995,4.035947032,3.826870247,4.511965974
669,6.009323781,6.262819213999999,6.964456005,6.106076412999999,6.3002069060000006,6.599020347000001
8801,10.01780479,9.755609697,10.81390363,9.65064498,9.660007032000001,9.412557678999999
10690,3.65938128,3.3620061289999996,3.526802627,3.2127318039999997,3.345091125,3.3482226710000003
189,5.086169476999999,5.335244938,4.402545067,5.1744939169999995,5.0102923630000005,5.100531418
134526,2.570408692,2.5850685230000003,2.649178369,2.822432338,2.577432738,2.615113192
57571,6.651998815,7.0341690670000006,7.008356492000001,6.78326515,6.25818684,7.589547079
5139,6.629405759,7.1717801670000005,6.951552094,6.978050458999999,5.4613988870000005,6.5610447139999994
9420,4.16754344,4.086204868,4.904417831,6.444917154,4.644697849,4.041566638
8824,7.365921451,7.450107048,7.608887734,7.302381085,7.5998500270000005,7.419206525
55191,7.052063484,7.219112383,7.562453846,7.634290225,7.794819112000001,7.226738317000001
1717,8.076352516,8.440479664,7.403969386,8.695039028,8.826488744,8.19801947
9390,4.411189995,3.9097535310000002,4.1913056189999995,4.184627368999999,3.9423751410000003,4.446223129
130,4.179004528,4.0613167489999995,4.9823372269999995,4.044592358,4.196536891,4.125997795
27235,7.3040416189999995,6.991860552,7.05700356,7.221058449,7.964664374,6.6801261489999995
111,4.418183531,3.884161268,3.9938427180000002,4.496377062,4.247749463,4.350017251000001
225,2.920339845,2.918264261,2.922603286,2.7388025689999997,2.6360834769999997,2.670630524
2745,7.979340279,7.539257215,7.9391585970000005,7.149374979,6.892497836,6.819174471
29925,7.255051107999999,7.479991365,7.598988908,7.56193141,7.889666696,7.541233786
5091,5.119337765,5.0642891930000005,4.790231018,5.255025177,5.188904323,4.968702914
64802,4.176293567,4.095350796,3.9907436689999995,4.076341404,4.155142119,3.97179575
6573,5.612560544,5.4951337570000005,5.841708701,5.617999867000001,5.612934991,5.62943423
162466,3.2592317160000004,3.322515666,3.323859582,3.0409585439999995,3.2703505089999996,3.2515415310000004
54872,8.804296372,9.219954505,9.14659768,8.934687358,9.191217469,8.970011334
112,5.342627455,5.767991591,5.313876452,5.81958499,6.066397222999999,5.784543127999999
340024,6.555258802000001,6.2337340789999995,6.543128092999999,6.423866505,6.402717554,6.391177158
115019,3.696763186,4.184239687,3.5446685330000003,3.833650558,3.8562877369999997,3.5024208789999998
6578,4.802759288,4.209199974,4.668713184,4.65742622,4.9753607980000005,4.864437322
3177,4.758302287,4.476958321000001,4.495228227,4.321378052,4.240459628,4.58131238
11041,8.401115339,8.719158287,8.602911855,8.283260513,8.420744281000001,8.926116257
126328,10.18794438,10.19178692,10.45612538,10.17673152,10.31009426,10.4729221
81490,5.860256961,5.979672888,6.225992251,6.342790326,6.050639501,6.3127054110000005
2523,4.593853048,4.403635315,4.387085752,4.801033059,5.820181866,5.609388172
6580,3.65817777,3.999774785,3.824428316,3.553506507,3.787183106,4.08313603
9435,5.902114367,5.706211177,5.526600577000001,5.785549422999999,5.975039761000001,6.116268313
28,5.36323655,4.652536764,5.291391713,5.26512494,4.750477508,5.719602139
5095,8.078925571000001,8.519702836,7.296589431,8.120062888,8.283663909,8.327996132
8534,4.513186911,4.432378900000001,4.398710083,4.438186471,4.277554232,4.545348852
4023,6.400280223999999,6.463869301,6.290957558,4.412117933999999,7.613071445,5.546890921
5406,3.492823608,4.063915795,3.712169685,3.461275108,3.335636855,3.534616347
7352,4.339675474,4.408487462,4.476727868,4.325709133,4.5783519969999995,4.824617764
7351,10.37193683,9.129098304,9.770206023,7.986172268,8.205136536,8.114887203
146712,5.88411314,5.393867276,5.644410657999999,5.317520803,5.357146758,5.513941914
126792,8.34067196,8.381804522000001,7.935129938999999,8.408079192,8.800067461,8.094674955
9807,7.445229263,7.723645371,7.396529344,7.464387474,7.68458097,7.857872349
2877,6.823321901,6.498895302,6.709647832000001,6.742442108,6.578469478,6.537915077
8877,4.965396487,4.871770303,4.750161234,4.866434089,4.910169376,5.000703804
1351,9.661413542,9.546334152,9.681271575,9.571997037000001,9.86255698,9.985376318
79369,5.595578437,5.49185117,5.360700409,5.185740323,5.106205695,5.401125486000001
3291,5.066441028,5.364764134,5.196769096000001,4.9203965389999995,4.724632663,5.710008035
28232,9.040105693,9.137690416,8.356740781000001,8.790161679,9.860688997999999,9.555631741000001
84002,6.555077197999999,6.928033185,6.478743627,6.521068706,6.434252793,6.265882177999999
7298,7.9775853439999995,7.604507517,7.323650365,7.490727112,8.142844565,6.821699335
51301,3.45671703,3.3311264960000004,3.352309712,3.5210791539999997,3.365938308,3.426617268
6470,9.294022339,9.106424392000001,9.63981947,9.552199259,9.028384759,9.198917704
4524,6.557342457000001,6.889925231,7.023048343999999,6.349037696,7.2625558770000005,6.695044522000001
6888,11.08159705,10.98159422,11.15325542,10.45041808,10.89120476,10.93380445
374907,4.603916905,4.5292020630000005,4.5000441360000005,4.121151427,4.139413718999999,4.2809419769999995
11253,7.372913471,7.382070191,7.446610992,7.322044823,7.423317912000001,7.775297373
122970,4.157390488,3.9448639169999997,3.9112617110000003,4.483071171000001,4.513697106,4.40264343
79751,5.391523159,5.6067159989999995,5.570262877999999,5.3583108710000005,5.574135797,5.995205815
28976,8.227115966,8.624364013,8.712818522000001,8.717709958,8.98702997,8.789681115
3615,11.37631891,11.63181592,11.8854107,11.32111572,11.57280088,11.77425769
63917,9.481701784,10.01036753,10.34149295,10.23920854,10.49997919,10.40053584
